Shortname,name,Paper,Stress (MPa),Strain Rate (min) /s,Time to 1% strain (s),log(time),Temperature C,ID-curve,Sol. Temp (ºC),Sol. Time (h),1 age temp (ºC),1 age time (h),2 age temp (ºC),2 age time (hr),C/T,Orientation,VolFrac (%),Notes,IndexRef,Co,Ni,Al,Cr,W,Ti,Ta,Nb,V,Mo,C,Zr,B,Ir,Re,Si,Fe,Y,Hf,Ge,Mn,Sc,Ru,Ce,Nd
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.04B,0.04B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",300,9.78E-08,102249.4888,5.009661145,850,1012-1,1250,25,900,50,,,1,10,70,,1012,50.863,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.04B,0.04B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",400,6.93E-07,14435.01357,4.159417196,850,1012-1,1250,25,900,50,,,1,10,70,,1012,50.863,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.04B,0.04B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",500,6.41E-06,1560.403208,3.193236835,850,1012-1,1250,25,900,50,,,1,10,70,,1012,50.863,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.4Ni-10.2Al-2.1Ti-2.2Ta-5.4Mo-0.08B,0.08B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",300,1.32E-07,76005.16835,4.880843125,850,1013-1,1250,25,900,50,,,1,10,70,,1013,48.624,31.4,10.2,0,0,2.1,2.2,0,0,5.4,0,0,0.076,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.4Ni-10.2Al-2.1Ti-2.2Ta-5.4Mo-0.08B,0.08B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",400,5.46E-07,18301.2756,4.262481361,850,1013-1,1250,25,900,50,,,1,10,70,,1013,48.624,31.4,10.2,0,0,2.1,2.2,0,0,5.4,0,0,0.076,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.4Ni-10.2Al-2.1Ti-2.2Ta-5.4Mo-0.08B,0.08B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",500,3.05E-06,3275.681342,3.515301647,850,1013-1,1250,25,900,50,,,1,10,70,,1013,48.624,31.4,10.2,0,0,2.1,2.2,0,0,5.4,0,0,0.076,0,0,0,0,0,0,0,0,0,0,0,0
Co-29.7Ni-9.5Al-1.8Ti-1.9Ta-5.1Mo-0.18B,0.2B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",300,4.73E-08,211488.0298,5.325285791,850,1014-1,1250,25,900,50,,,1,10,70,,1014,51.823,29.7,9.5,0,0,1.8,1.9,0,0,5.1,0,0,0.177,0,0,0,0,0,0,0,0,0,0,0,0
Co-29.7Ni-9.5Al-1.8Ti-1.9Ta-5.1Mo-0.18B,0.2B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",400,1.53E-07,65526.50547,4.816417008,850,1014-1,1250,25,900,50,,,1,10,70,,1014,51.823,29.7,9.5,0,0,1.8,1.9,0,0,5.1,0,0,0.177,0,0,0,0,0,0,0,0,0,0,0,0
Co-29.7Ni-9.5Al-1.8Ti-1.9Ta-5.1Mo-0.18B,0.2B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",500,2.30E-06,4341.973861,3.637687205,850,1014-1,1250,25,900,50,,,1,10,70,,1014,51.823,29.7,9.5,0,0,1.8,1.9,0,0,5.1,0,0,0.177,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.4Ni-9.8Al-2.1Ti-2.1Ta-4.9Mo-0.37B,0.4B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",300,3.81E-08,262226.3013,5.418676249,850,1015-1,1250,25,900,50,,,1,10,70,,1015,50.327,30.4,9.8,0,0,2.1,2.1,0,0,4.9,0,0,0.373,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.4Ni-9.8Al-2.1Ti-2.1Ta-4.9Mo-0.37B,0.4B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",400,2.64E-07,37852.97903,4.578100064,850,1015-1,1250,25,900,50,,,1,10,70,,1015,50.327,30.4,9.8,0,0,2.1,2.1,0,0,4.9,0,0,0.373,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.4Ni-9.8Al-2.1Ti-2.1Ta-4.9Mo-0.37B,0.4B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",500,2.20E-06,4539.470698,3.657005217,850,1015-1,1250,25,900,50,,,1,10,70,,1015,50.327,30.4,9.8,0,0,2.1,2.1,0,0,4.9,0,0,0.373,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.2Ni-10.4Al-2.1Ti-2.2Ta-5.3Mo-0.78B,0.8B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",300,3.41E-08,293083.2356,5.466990978,850,1016-1,1250,25,900,50,,,1,10,70,,1016,48.018,31.2,10.4,0,0,2.1,2.2,0,0,5.3,0,0,0.782,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.2Ni-10.4Al-2.1Ti-2.2Ta-5.3Mo-0.78B,0.8B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",400,3.66E-07,27314.19519,4.436388409,850,1016-1,1250,25,900,50,,,1,10,70,,1016,48.018,31.2,10.4,0,0,2.1,2.2,0,0,5.3,0,0,0.782,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.2Ni-10.4Al-2.1Ti-2.2Ta-5.3Mo-0.78B,0.8B,"Sharma, A., Dixit, S., Baler, N., Agrawal, P., Makineni, S. K., & Chattopadhyay, K. (2022). Impact of boron as an alloying addition on the microstructure, thermo-physical properties and creep resistance of a tungsten-free Co-base ?/?? superalloy. Materials Science and Engineering A, 855. https://doi.org/10.1016/j.msea.2022.143899",500,2.02E-06,4962.040391,3.695660295,850,1016-1,1250,25,900,50,,,1,10,70,,1016,48.018,31.2,10.4,0,0,2.1,2.2,0,0,5.3,0,0,0.782,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",200,2.20E-09,4551039.913,6.658110644,800,1017-1,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",250,4.92E-09,2030910.457,6.307690776,800,1017-1,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",300,7.74E-09,1291555.808,6.111113177,800,1017-1,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",400,2.11E-08,473395.1903,5.675223841,800,1017-1,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",450,4.73E-08,211246.7785,5.324790095,800,1017-1,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",500,9.61E-08,104014.9782,5.017095882,800,1017-1,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",200,1.64E-08,611396.4294,5.786322898,850,1017-2,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",250,3.63E-08,275527.6354,5.440165165,850,1017-2,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",300,4.00E-08,249712.8302,5.397440857,850,1017-2,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",400,2.18E-07,45962.21906,4.662400988,850,1017-2,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",500,1.60E-06,6235.580221,3.794876871,850,1017-2,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",200,6.49E-08,154182.9844,5.188036448,900,1017-3,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",225,9.24E-08,108189.9816,5.034187047,900,1017-3,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",250,1.32E-07,75918.61524,4.880348278,900,1017-3,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",300,5.54E-07,18047.28388,4.25641185,900,1017-3,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.1Ni-9.1Al-2.2Ti-2.5Ta-5.2Mo-0.40C,DS cast alloy,"Sharma, A., Mondal, C., Makineni, S. K., Chattopadhyay, K., & Banerjee, D. (2022). Exploring the correlation between microscopic mechanisms and macroscopic behaviour in creep of a directionally solidified tungsten-free ?/?? CoNi-base superalloy. Acta Materialia, 228. https://doi.org/10.1016/j.actamat.2022.117738",400,0.000011253,888.651915,2.948731681,900,1017-3,1270,25,900,50,,,1,10,74,,1017,50.5,30.1,9.1,0,0,2.2,2.5,0,0,5.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-75.0Ni-9.Al-8.0Cr-8.0W,NC0,"Volz, N., Zenk, C. H., Karpstein, N., Lenz, M., Spiecker, E., Göken, M., & Neumeier, S. (2022). Creep properties and deformation mechanisms of single-crystalline ??-strengthened superalloys in dependence of the Co/Ni ratio. Philosophical Magazine, 102(8), 718–744. https://doi.org/10.1080/14786435.2021.2017051",250,5.69E-08,175777.8168,5.244964066,900,1028-1,1250,24,900,100,,,1,10,32,,1028,0,75,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-56.3Ni-9.Al-8.0Cr-8.0W,NC25,"Volz, N., Zenk, C. H., Karpstein, N., Lenz, M., Spiecker, E., Göken, M., & Neumeier, S. (2022). Creep properties and deformation mechanisms of single-crystalline ??-strengthened superalloys in dependence of the Co/Ni ratio. Philosophical Magazine, 102(8), 718–744. https://doi.org/10.1080/14786435.2021.2017052",250,1.55E-08,644329.8969,5.809108283,900,1029-1,1250,24,900,100,,,1,10,46,,1029,18.75,56.25,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-37.5Ni-9.Al-8.0Cr-8.0W,NC50,"Volz, N., Zenk, C. H., Karpstein, N., Lenz, M., Spiecker, E., Göken, M., & Neumeier, S. (2022). Creep properties and deformation mechanisms of single-crystalline ??-strengthened superalloys in dependence of the Co/Ni ratio. Philosophical Magazine, 102(8), 718–744. https://doi.org/10.1080/14786435.2021.2017053",250,4.08E-08,245007.9628,5.389180199,900,1030-1,1250,24,900,100,,,1,10,51,,1030,37.5,37.5,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-18.8Ni-9.Al-8.0Cr-8.0W,NC75,"Volz, N., Zenk, C. H., Karpstein, N., Lenz, M., Spiecker, E., Göken, M., & Neumeier, S. (2022). Creep properties and deformation mechanisms of single-crystalline ??-strengthened superalloys in dependence of the Co/Ni ratio. Philosophical Magazine, 102(8), 718–744. https://doi.org/10.1080/14786435.2021.2017054",250,1.75E-07,57168.99154,4.757160531,900,1031-1,1250,24,900,100,,,1,10,63,,1031,56.25,18.75,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-8.0Cr-8.0W,NC100,"Volz, N., Zenk, C. H., Karpstein, N., Lenz, M., Spiecker, E., Göken, M., & Neumeier, S. (2022). Creep properties and deformation mechanisms of single-crystalline ??-strengthened superalloys in dependence of the Co/Ni ratio. Philosophical Magazine, 102(8), 718–744. https://doi.org/10.1080/14786435.2021.2017055",250,1.77E-07,56612.31884,4.752910944,900,1032-1,1250,24,900,100,,,1,10,64,,1032,75,0,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-34.0Ni-10.5Al-15.0Cr-3.0W-1.0Ta-0.15C-0.04Zr-0.20B,V208C,"Vorontsov, V. A., McAuliffe, T. P., Hardy, M. C., Dye, D., & Bantounas, I. (2022). Precipitate dissolution during deformation induced twin thickening in a CoNi-base superalloy subject to creep. Acta Materialia, 232. https://doi.org/10.1016/j.actamat.2022.117936",300,8.60E-09,1162790.698,6.065501549,800,1033-1,1250,48,825,4,,,-1,10,52,,1033,36.11,34,10.5,15,3,0,1,0,0,0,0.15,0.04,0.2,0,0,0,0,0,0,0,0,0,0,0,0
Co-36.1Ni-13.1Al-7.6Cr-3.0W-3.9Ti-0.1Mo,ERBOCo-5,"Wahlmann, B., Bandorf, J., Volz, N., Förner, A., Pröbstle, J., Multerer, K., Göken, M., Markl, M., Neumeier, S., & Körner, C. (2022). Numerical Design of CoNi-Base Superalloys With Improved Casting Structure. Metallurgical and Materials Transactions A. https://doi.org/10.1007/s11661-022-06870-4",250,4.30E-08,232774.6741,5.366935727,900,1034-1,1280,8,1050,5,900,16,1,10,80,,1034,36.2,36.1,13.1,7.6,3,3.9,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-37.3Ni-9.6Al-7.6Cr-2.1W-0.8Ti-5.9Mo,ERBOCo-6,"Wahlmann, B., Bandorf, J., Volz, N., Förner, A., Pröbstle, J., Multerer, K., Göken, M., Markl, M., Neumeier, S., & Körner, C. (2022). Numerical Design of CoNi-Base Superalloys With Improved Casting Structure. Metallurgical and Materials Transactions A. https://doi.org/10.1007/s11661-022-06870-5",250,2.04E-07,48923.67906,4.689519109,900,1035-1,1280,8,1050,5,900,16,1,10,31,,1035,36.7,37.3,9.6,7.6,2.1,0.8,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-38.3Ni-8.1Al-7.6Cr-2.6W-6.9Mo,ERBOCo-7,"Wahlmann, B., Bandorf, J., Volz, N., Förner, A., Pröbstle, J., Multerer, K., Göken, M., Markl, M., Neumeier, S., & Körner, C. (2022). Numerical Design of CoNi-Base Superalloys With Improved Casting Structure. Metallurgical and Materials Transactions A. https://doi.org/10.1007/s11661-022-06870-6",250,1.25E-06,8002.560819,3.903228983,900,1036-1,1280,8,1050,5,900,16,1,10,20,,1036,36.5,38.3,8.1,7.6,2.6,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-32.0Ni-8.Al-8.0Cr-5.0W-2.5Ti-1.5Ta-0.4Si-0.1Hf,ERBOCo-1 (SX),"Zenk, C. C. H., Volz, N., Zenk, C. C. H., Felfer, P. J., & Neumeier, S. (2020). Impact of the Co/Ni-ratio on microstructure, thermophysical properties and creep performance of multi-component ??-strengthened superalloys. Crystals, 10(11), 1–12. https://doi.org/10.3390/cryst10111058",250,0.000000006,1666666.667,6.22184875,900,1058-1,1280,8,1050,5,900,16,1,1,70,,1057,42.5,32,8,8,5,2.5,1.5,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-44.5Ni-8.Al-8.0Cr-5.0W-2.5Ti-1.5Ta-0.4Si-0.1Hf,ERBOCo-1X (SX),"Zenk, C. C. H., Volz, N., Zenk, C. C. H., Felfer, P. J., & Neumeier, S. (2020). Impact of the Co/Ni-ratio on microstructure, thermophysical properties and creep performance of multi-component ??-strengthened superalloys. Crystals, 10(11), 1–12. https://doi.org/10.3390/cryst10111059",250,5.50E-09,1818181.818,6.259637311,900,1059-1,1280,8,1050,5,900,16,1,1,70,,1058,30,44.5,8,8,5,2.5,1.5,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-12.Al-7.6W,Co-12Al-8W,"Yoo, B., Jung, C., Ryou, K., Choi, W. S., Haußmann, L., Yang, S., Boll, T., Neumeier, S., & Choi, P.-P. (2022). Directed energy deposition of ?/?’ Co-Al-W superalloys. Additive Manufacturing, 60, 103287. https://doi.org/10.1016/j.addma.2022.103287",300,8.68E-08,115207.3733,5.061480275,850,1055-1,1300,24,900,24,,,1,100,64,,1055,80.4,0,12,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-12.Al-7.6W,Co-12Al-8W,"Yoo, B., Jung, C., Ryou, K., Choi, W. S., Haußmann, L., Yang, S., Boll, T., Neumeier, S., & Choi, P.-P. (2022). Directed energy deposition of ?/?’ Co-Al-W superalloys. Additive Manufacturing, 60, 103287. https://doi.org/10.1016/j.addma.2022.103287",350,0.00000019,52631.57895,4.721246399,850,1055-1,1300,24,900,24,,,1,100,64,,1055,80.4,0,12,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
